,WeatherCurrent__0___t_air_deg_celsius,WeatherCurrent__0___day_avg_t_air_deg_celsius,WeatherCurrent__0___bh_w_per_m2,WeatherCurrent__0___dh_w_per_m2,WeatherCurrent__0___wind_v_m_per_s,WeatherCurrent__0___wind_dir_deg,WeatherCurrent__0___air_pressure_hpa
34,8.944307518482544,6.588303627994973,0.0,20.8799138148388,8.597814344943135,252.89701048348368,1027.3238707018113
35,7.930048746052894,7.154290391897138,0.0,30.846071145387665,9.77906689203981,304.69582830499945,984.5913992119961
36,7.650645382248989,6.245386596913084,0.0,36.0855473404088,9.19177843844878,300.8668246137591,1000.4664649812662
37,7.9014449313470205,6.954982772618983,8.305628525641188,56.659376650705454,9.247408588142683,311.3357526513016,975.2472684464149
38,7.801168074363587,6.778008676711306,14.806866072691072,62.8956509830543,9.03294277041718,297.8358042687664,964.6258236392185
39,8.433957424584126,7.124211983112874,24.516145797027537,78.91345055644791,8.343654342857393,299.37621899189213,1040.3767462153967
40,7.2317078242744826,6.7612979258554375,33.51009014607573,104.56998725619202,7.97099223165684,315.13177325845487,1018.4243649115388
41,7.3436055698927545,6.158109173645461,28.07135137954323,99.78410881395521,8.823329255842966,319.1053197783896,1034.9865415301952
42,7.997374550705645,6.165041875159371,23.563781851929775,104.74393538300951,8.828906586171716,286.036214297142,1099.8638193178742
43,8.539807492549036,6.410459409012779,19.74881497470403,113.70863390153605,9.58145662856541,312.0483618838906,1023.826548150259
44,9.075006542951455,6.034388373231488,13.848377844284855,130.03469492627582,9.103249246013705,278.8107474148829,1036.2930924909488
45,7.727973798150788,6.8118500405905476,12.562864263356524,123.5868933511512,9.03790626862537,307.8882105672011,1022.7418863624673
46,8.072344198249624,6.519832381598675,8.9787893412244,110.41495484499013,10.439942233571024,283.8238927111832,1094.150999033481
47,8.21163531673391,6.3588075591991275,7.6777422238167965,107.54706294878956,10.497007295307283,277.15728174525543,1023.0472175271847
48,8.402811657615402,6.315839867903915,5.849290005412422,101.04904986664968,10.10839735459308,299.72602084083434,978.5369592903094
49,7.551662819375467,6.761950920911654,4.559240492689521,87.40720840101962,10.60094403811313,271.4977656613729,970.4239229392407
50,7.801649884014114,7.308650443225738,4.003064582909404,82.40015384440132,10.411697934446893,302.6659930101976,1100.0
51,7.680079220946349,7.204433195372849,3.570912231639411,68.42604133612984,10.664870839318379,282.8938011061952,1037.4246556635655
52,7.0327941909806,6.254187207634931,2.7527564921362226,63.0712012281756,10.567256887831242,274.18178473341965,967.0999848841068
53,6.22045348371734,6.329151736758426,3.4002392920476945,56.134944065836194,12.009392471013077,294.3228422277169,1042.0586063854016
54,6.952746730070724,6.8621468886945385,3.8012985236956314,46.95231436197041,10.243127278089515,299.4447212696978,950.0870169327128
55,6.271730443287547,6.279012840362096,5.079174155562223,42.0699531651154,10.59686701017396,281.1015159169539,1058.7378705371186
56,6.135387350872604,6.621277460639165,5.766223508440892,40.21361436457618,9.951856814296134,276.5867580075314,1064.9039547034206
57,6.266254408281411,6.303520584919572,4.162773190749531,29.49398090490315,11.198189063896033,293.3451926370307,979.8719178000149
58,6.61222929891175,6.765230820064807,2.8369895546104926,24.27482185852827,11.529123245897534,285.15223083193064,950.2438989144691
59,6.11031145346643,6.641803929310853,1.523011510616484,16.75005109515453,11.562537952861286,307.59514726203383,1011.2400687163102
60,6.6647291235091,6.442721588707682,0.0,8.79214351192098,12.871689881658417,289.80904820122566,989.5530033369613
61,5.9777838299662935,6.111079271417138,0.0,6.03635758525758,11.410631149989904,312.68695963234137,987.8393207099839
62,6.171761128958813,6.093273957627334,0.0,4.459935118214404,11.832628571052188,297.5509894755921,1015.1903500864223
63,6.049841648934457,6.7648327230626375,0.0,2.0645827215428194,10.818642128382551,299.11818299973373,1082.350542960829
64,5.483314180921799,6.79873644304394,0.0,0.0,10.343902722011645,309.5446798921295,954.5342488840766
65,5.055770805528014,6.703736296248769,0.0,0.0,9.346114988647463,298.0233645466951,1016.2295931079108
66,5.50196531807504,6.9580758218466485,0.0,0.0,9.696071511534315,305.81932178863553,1046.1624238336522
67,5.224761366889967,7.030308818096132,0.0,0.0,9.47951089140115,291.353492672568,976.1242773124843
68,5.040861642468787,6.503884537797977,0.0,0.0,8.951603461400095,316.555211915736,1100.0
69,4.9300425416122495,6.835675837286861,0.0,0.0,9.505875463865674,295.44205014655256,1076.2792592195194
70,4.828836555602072,6.632691241203281,0.0,0.0,8.707941170810628,298.3054021813567,1029.0795426990708
71,4.6119477557358115,6.765957327902644,0.0,0.0,9.747100871173055,278.50042982702234,993.9457734622524
72,4.745686036059381,6.3276594882126345,0.0,0.0,9.489785375017266,319.74989856552395,1046.895677636517
73,4.328787664613248,6.813006725984948,0.0,0.0,9.65367271124212,303.2527349460736,1055.9536207913836
74,4.003156407674982,6.866441714312598,0.0,0.0,8.81711314127918,304.3711644686133,984.649572294065
75,3.966286487531617,6.100947351650161,0.0,0.0,9.240895613491686,304.5186069995195,982.7938772562105
76,3.688815930682207,7.010393427186635,0.0,0.0,10.268647520917652,291.5615882912281,1021.9665895114282
77,4.054908985774805,6.606176212407891,0.0,0.0,9.371172480851218,278.7888183386067,1000.8009487330979
78,3.661659944573531,7.229811677239771,0.0,0.0,10.752781620255632,324.4476877036744,929.1634900359207
79,4.065237546764015,6.231126618765777,0.0,0.0,9.774828671282037,293.2073511015447,973.2887509197491
80,3.942854563632146,7.153709759171671,0.0,0.0,10.171039162602414,308.14047010406205,999.0462396238316
81,4.341288500724325,6.463850166734696,0.0,0.0,10.66629697304247,288.45115746147405,1035.6670938881293
82,4.4401090303421356,6.225931516656528,0.0,0.0,10.402154936242729,272.83930759587975,996.6114146716274
83,3.9196211782099053,7.064696924379466,0.0,0.0,9.35371663331358,295.4686688151352,1000.3036330809681
84,4.1138327933896495,6.350008755003535,0.0,0.0,8.673805138446808,310.69986828624013,1100.0
85,3.9545369584119108,6.597167405361553,0.0,0.0,8.925849326779934,296.88526485010505,1089.5457335859353
86,4.830772647571421,6.593678340210763,0.0,0.0,9.597571000146177,291.938848134034,1017.0369931529825
87,4.5312823098739266,7.035109276594547,0.0,0.0,9.94337316069218,282.28743459345475,885.8901803258774
88,4.30955594362372,7.070391624694463,0.0,0.0,9.974990701890578,292.53558263383155,1100.0
89,4.7457988310874795,6.456756229485025,0.0,0.0,8.766352194242026,329.42752358902567,1069.5962675565606
90,4.724818002848963,6.401397283597462,0.0,0.0,9.3405947666243,305.7409604923738,1031.6148497372162
91,4.602047045399358,6.914993919819306,0.0,0.0,8.142932759512155,295.0378371724649,1037.2857184109348
92,4.661028838691144,6.165409994577099,0.0,0.0,8.654233165938834,304.9228907981507,1000.6312949668953
93,4.786044035452106,6.1180510420468,0.0,0.0,8.0726179182606,310.0659736654259,974.9960866749473
94,4.730576644433428,4.425946540133175,0.0,0.0,9.004229625474839,300.8712064093078,953.7439333870087
95,4.820337463993044,3.995421966341133,0.0,0.0,9.415006396716311,313.41264055099083,991.6183397183746
96,5.369049263603059,3.245599261197738,0.0,0.0,10.176531962481507,326.26623295053855,1002.0423707943243
97,5.061933043346013,3.359721574350769,0.0,0.0,9.203117881727623,309.4073751809704,957.9842546362618
98,5.4748000952989235,3.341985474870278,0.0,0.0,9.93835629603863,305.7082895167086,1050.2959172840542
99,6.204084414782911,3.7365621518186383,0.0,0.0,8.563516233954337,355.01751051492977,1009.0749971560211
100,5.974766626115036,3.4315964080161225,0.0,0.0,9.243440569272927,276.5615379182317,1082.4843822354917
101,6.318951598911844,3.4066104377147,0.0,0.0,8.592388535439955,306.1941113504271,1008.746532511192
102,6.209540399996727,3.5436258938587306,0.0,0.0,9.688771689895228,341.1119151458012,929.9336226340713
103,5.550284010799496,3.39654040298708,0.0,0.0,9.1107894840999,326.8907209918962,1045.179773124605
104,5.924361398043516,3.3319961841163135,0.0,0.0,9.026464899785307,331.5321639513358,1058.7707399643054
105,5.904950036636794,3.6816616517725427,0.0,0.0,8.585913381516017,353.6491980791268,1050.7412497228354
106,5.479331705102682,3.1034527676423806,0.0,0.0,8.396800704517567,334.2838420636856,963.3193500853246
107,5.596147122318157,3.5248381525404957,0.0,0.0,7.488820861006362,343.6375000512592,1035.9777412282751
108,6.17559562781538,3.4384747823838158,0.0,0.0,8.251455218646642,319.59394473163803,945.7943395533366
109,5.8725085386943565,3.5617836891769725,0.0,0.0,7.918188697338242,330.232148658905,1007.5002816898194
110,5.316131387575047,3.3434296328406603,0.0,0.0,7.351049856186947,320.52677000150493,1039.0957785382536
111,5.794492099110353,3.6328286215053214,0.0,0.0,7.033361227086555,329.52384170086475,912.926500807632
112,5.190079952295077,3.556548808357423,0.0,0.0,8.10415170764442,289.7376579541319,996.7114422314864
113,5.672020735114079,3.444166226308313,0.0,0.0,7.430578571938783,316.6673050486373,998.5353635632581
114,5.643822879504279,3.5903397034191435,0.0,0.0,8.209745242446598,336.45082099389685,1028.4120629711485
115,5.009487877915013,3.4529412315066095,0.0,0.0,7.666016237797328,307.48901363711514,1055.288241655473
116,5.455447619342593,3.418610989439402,0.0,0.0,7.746179793879499,303.70577443691894,970.165424600261
117,5.380868662475306,3.4052152294150098,0.0,0.0,7.833252745847743,324.3666500142178,1061.3949201744908
118,5.8755618014050235,3.298005136642421,0.0,0.0,6.963612440936914,311.6920189216843,1036.1358200878922
119,5.599014768514167,3.2248923695194187,0.0,0.0,7.723784881183298,321.71350820548946,1077.1491125520092
120,5.409873517187471,3.2833045562643535,0.0,0.0,7.628255285975507,354.4962223688281,1075.223630948047
121,5.243820208115837,3.430440015138512,0.0,0.0,8.39274983889011,351.3373571697992,1030.4534070786165
122,5.38039121469614,3.5728651000688973,0.0,0.0,6.935480612497796,345.1279717462443,1036.295147404778
123,4.935231287551262,3.564149934818968,0.0,0.0,6.918193362245441,343.79597666393465,1045.6050778651575
124,4.527715511063474,3.800874717280335,0.0,0.0,6.738473741763228,344.85821252652875,962.527997420525
125,4.561579245437926,3.639290479223577,1.3692770824460614,3.0635715628742344,7.262094961844872,311.7554576092035,992.3030947744755
126,4.353468850328306,3.264873624327427,2.846328614515437,7.0516806393156735,6.625953637937909,320.4797137467783,1078.5394213667892
127,4.503272609230592,3.625025642873072,4.123132561098993,10.944231149948035,6.560972047774216,360.0,1011.1894712419215
128,4.507739990960629,3.3666116922141014,5.684325550359023,14.410943448436107,6.2111165653659635,340.41790847792737,976.3208752204415
129,4.3117840692127825,3.4547386637237563,23.55712327566946,18.11630235638269,6.845225810501983,337.7030523643375,968.150741739646
130,4.319943517565213,3.5739916641444114,36.67955172960421,25.920547113467837,6.0559876677213955,324.2117752550133,987.2821103933169
131,4.270313694612988,3.340536865051743,52.758549927866596,29.459540809894282,6.469161271537107,345.86699528744487,1087.2691087850922
132,4.310062957753407,3.5505683154787855,69.63062544260868,30.883465906034587,6.263260250631469,333.5907338699741,1079.3527644719284
133,4.419866447355362,3.2419206076890497,85.72081096738101,34.6648817121649,6.966421933723329,349.9804881037828,996.3166014346369
134,4.490972289631225,3.466325454465215,104.82845503697602,36.68039219367898,6.6513516631350456,360.0,1073.879308891209
135,4.690434212744393,3.6706407393710374,121.23167589766759,39.34421076307037,6.6595146971643056,355.8850449416442,1071.4589772228928
136,4.988733573158544,3.6571098041594605,148.08868394700116,44.054747875881695,6.7503071463107345,340.28604548716163,1035.8806434835146
137,5.105166575850709,3.5469248347724522,142.86044944862948,42.67367479636837,7.295695290027016,360.0,1044.154634116102
138,5.04654592585514,3.449237915023594,151.56318223983317,47.842312437828305,7.175277604378144,337.57631961688907,905.9025699091462
139,4.917072269198144,3.5980340424041217,165.82096613422684,49.84242401289732,7.370677465339736,350.48317881141514,1074.2145787781014
140,5.208745625296928,3.6032715460358253,171.30318259006611,45.96110023896041,7.547718763872129,328.8869139643251,1046.1143146917075
141,5.373331008326502,3.437518511810661,195.40064018996875,48.43139021275419,7.909404675467511,327.50955456587957,1023.2493795797008
142,4.87150536835223,3.527187259886983,177.47913120305228,47.47374628853555,8.044614978028335,356.12869499967036,973.7069853339673
143,5.495296643597804,3.317428715749845,198.02565476098954,47.085423195255544,8.357112087721415,356.7366566637788,968.2518268436016
144,5.588677185134559,3.834043532479275,187.9759535843011,49.60498301150607,8.69168753469448,360.0,1041.7265766503467
145,5.5974540079009305,3.746638466812731,158.26950626364632,48.046970706388045,8.898049422209946,348.6406977952026,995.053799927873
146,5.491375451725553,3.593509966795572,153.96317702731955,47.31896006089417,8.737898774410295,322.94879380211245,1100.0
147,5.532954912818061,3.0767820293090447,153.6994765304862,49.684652436223146,8.067916692469435,322.6639040759412,1100.0
148,5.391540381883416,3.516846479758108,128.60584069234096,42.91794040799543,8.305863197713466,347.01931903710926,1090.167543175473
149,4.850324767609241,3.8483703676015573,125.11820719226448,44.619126511239806,8.19735692155111,344.006935605173,1081.1886237894782
150,5.425833391166307,3.4761989222182827,101.60913785944513,41.26358749354026,7.425123396102902,349.8577501765112,1056.1312200249913
151,5.103444427657032,3.196836776539267,84.56976566734431,36.46920091543716,7.202331224196814,360.0,1100.0
152,5.3712409215334915,3.449819104425218,67.40847218036984,38.249557445400804,6.691656021160008,351.28551478248806,969.9749126174245
153,4.930160605376473,3.7234302909726607,56.974801631656625,32.30108635602127,7.368111219558444,332.41974493616794,1044.0879422746189
154,4.792723447856892,3.3806374196782514,38.67021656596752,24.299070969574064,7.5998318315678555,355.9017670262744,1069.1380075694517
155,4.769897733953694,3.5359917190421712,24.59471218972885,17.146240442060275,7.608692454897639,339.6856877219896,1065.4229521207787
156,3.9438380580454133,3.2555740963874054,8.523856124787399,12.705686464782382,7.780650828140852,354.6111633346278,1100.0
157,4.413541267067059,3.4903915989497203,5.858345517996946,8.230444285347643,7.420004801931671,338.92608203786415,1084.2257048540525
158,4.026014158878643,3.6706980248463132,3.742525287494724,5.7413376204377045,7.08041974668818,360.0,1092.8141060950227
159,3.716858817077202,3.518145578465914,2.078146187832644,2.7584374318966303,6.095899518202088,343.1098972899707,1028.9197026443273
160,3.605445952444919,3.4289856783190436,0.0,0.0,5.996398361594645,360.0,1048.137424421164
161,3.4549805723801326,3.499849976266207,0.0,0.0,5.135177761532376,352.3094351756465,1028.551108391831
162,3.230311199264267,3.4515445322025426,0.0,0.0,4.419625074119684,346.275256402102,1072.604841673334
163,3.0234794628793127,3.2430868580351615,0.0,0.0,4.643908465275596,324.17347175320816,977.107811990903
164,2.8161404985540752,3.203630379615633,0.0,0.0,4.268837187874431,331.8030688183793,1034.2736256237938
165,2.1712079565121694,3.3804373075833265,0.0,0.0,4.20723464821188,332.06788411822686,1069.3148312269504
166,1.6636320604951904,3.21500530492937,0.0,0.0,3.9960523591771273,304.3604348525625,988.4622164672977
167,1.1354321179090152,3.710906740723253,0.0,0.0,3.7149792726025432,330.912116558098,1035.2605655134098
168,0.44962631764015343,3.7136260477468688,0.0,0.0,3.933191929215388,320.6820695503235,994.314253088011
169,0.16461341955702147,3.3996325289954674,0.0,0.0,3.5254460701136643,278.6140028687902,1058.8612688660044
170,-0.1532228848383119,3.276184199446193,0.0,0.0,3.6428082434369085,323.97678370115136,1062.9594054476167
171,-0.46398203650480463,3.5300064748744857,0.0,0.0,3.4328665434967065,298.95078463511874,1095.2935507396714
172,-0.7714673601612848,3.7347787669632195,0.0,0.0,2.975140667100818,311.3463605144454,1100.0
173,-0.8356565456596337,3.7940884146370664,0.0,0.0,3.195495340001269,319.58103335900626,965.5949067118981
174,-0.8118556077598266,3.5658510647964317,0.0,0.0,2.9219118023647987,289.9530339292439,1070.6114409515435
175,-0.8279026317831939,3.2287540114791673,0.0,0.0,2.9685635836255924,284.2211692821295,1064.760605817466
176,-0.8282031698529155,3.2976158549117662,0.0,0.0,2.596101704489597,287.3911577002018,1100.0
177,-0.9731171253412007,3.506930890138922,0.0,0.0,2.5858583604690737,260.9818811022728,1053.6637615506688
178,-1.3488253986640675,3.4624783422808556,0.0,0.0,2.442922658479328,306.9727557969406,988.7679324561601
179,-1.5078424265532389,3.4252780028709595,0.0,0.0,2.6390378448088896,296.2574735738523,1015.033522329831
180,-1.830734797960582,3.3997954378900768,0.0,0.0,2.324246504801705,302.6120585431982,1054.5637381742047
181,-1.819726934127556,3.1954423770880456,0.0,0.0,1.8897176368323558,302.6231673962408,1037.486134721436
182,-1.926631876978363,3.6522912968516827,0.0,0.0,1.706263495657278,273.63784563220844,1009.5760218954838
183,-1.7808669091245406,3.55814316993221,0.0,0.0,1.6864823970813014,281.6932542378426,1001.3480117449409
184,-1.736268517313292,3.7900271279629343,0.0,0.0,1.4559296284981853,263.37247672701284,1085.1342250400191
185,-1.799754071390642,3.6250774160005124,0.0,0.0,1.1579716208900288,254.72083991455762,1032.2283586430729
186,-1.7712322340277487,3.2990912171093227,0.0,0.0,1.3668321511955077,257.3189905004753,1095.8363139569526
187,-1.7611322823829565,3.636755552895471,0.0,0.0,1.2646597387994152,289.1886373483857,941.0887249420583
188,-1.5644943565332208,3.6824902169026825,0.0,0.0,1.2598388610701075,272.71281967817276,1087.8589438271904
189,-1.4820250537320752,2.7514206533811705,0.0,0.0,1.1149952974895423,253.42096323350822,1001.9935347690295
190,-1.3418717576597137,2.017685647477789,0.0,0.0,1.1829183618685155,263.2371624868482,1050.2454082577453
191,-1.2159720881589242,1.5170274474325458,0.0,0.0,0.9603229096672442,250.93713626802813,1100.0
192,-1.0590401267189296,0.8592555998916895,0.0,0.0,0.9611325605482013,246.90239189308576,1085.5085468761806
193,-1.4970066863685145,0.8835141628883804,0.0,0.0,1.1087621549906463,246.13904272488023,1100.0
194,-1.9765968530925044,0.7463032054893047,0.0,0.0,1.167785169689983,253.2418249480598,1010.812787023673
195,-2.1545223174394335,0.8161315925961767,0.0,0.0,1.418414219372012,235.2886251767669,1079.9683674114187
196,-2.7255482996267744,0.8204299067127805,0.0,0.0,1.4243852415873204,263.56654242896803,1008.4544985349479
197,-2.4026248620696835,0.7963170339854906,0.0,0.0,1.5325093751073058,246.17073113921202,1100.0
198,-2.1243303840675534,0.8609686534494919,0.0,0.0,1.4719133857749687,242.23273414323086,1100.0
199,-1.6309100918971575,0.848621034010039,0.0,0.0,1.6264894160927375,250.05333182378888,1013.9760092498109
200,-1.462828478396811,0.8355485956468522,0.0,0.0,1.5009546479989713,232.14079826478317,1004.5406373391031
201,-1.4260693929119466,0.8426102931094812,0.0,0.0,1.707307123810492,255.9021886020342,1065.6037672638747
202,-1.3065619630618552,0.7993018181327168,0.0,0.0,1.7881090099478132,250.21223274990427,1100.0
203,-1.2197215145581841,0.8785587448918113,0.0,0.0,1.9266314080727298,255.91893266779954,1100.0
204,-1.090108591101428,0.8079719891586111,0.0,0.0,2.413297360492633,256.86260155275494,983.5626954484223
205,-0.9450821343048051,0.8421441675630129,0.0,0.0,2.0140176371472798,246.48965276483978,1077.506605232684
206,-0.7267920414130863,0.7805423588810939,0.0,0.0,1.9387474592231613,254.0575214222205,1058.4831610827573
207,-0.6370646589510246,0.7937678838558179,0.0,0.0,1.637137606093319,267.16488904622076,1044.670006713061
208,-0.4060369239192951,0.8421553121751781,0.0,0.0,1.5423471725333093,276.36311429012545,1069.371150206943
209,-0.36670396200043326,0.7723418928291842,0.0,0.0,1.5319197435846759,275.97338570101937,1100.0
210,-0.4790073531074487,0.7937052090332772,0.0,0.0,1.4186296224138106,277.3871543177952,934.4198235389706
211,-0.5206478310088154,0.8196899653148394,0.0,0.0,1.4742016852304518,268.06209332641725,1075.2792734875861
212,-0.4994047931165606,0.7525685871685325,0.0,0.0,1.3511725308619444,260.6961875233798,1024.0662506993465
213,-0.35359597655754454,0.8133675460835383,0.0,0.0,1.6375001743634494,267.7835810642125,1016.141748196347
214,-0.18290219870210658,0.7969707597534066,0.0,0.0,1.9875322954085892,299.03514344260816,1079.308002281378
215,-0.0481546343555244,0.8197967868875401,0.0,0.0,2.0610318362454647,271.4880524044144,1002.3516398599497
216,0.09542403559040435,0.8073463163712853,0.0,0.0,2.239221197562086,278.2810100350349,1062.1805323786875
217,0.294047238352052,0.8332401286265753,0.0,0.0,2.2867445084439817,311.25505158763906,1079.2144307750116
218,0.5246234678409372,0.8218103115557753,0.0,0.0,2.2540031424517677,288.2708462795733,1073.5679039147976
219,0.6607182324301571,0.8264637688936325,0.0,0.0,2.4247725426772226,276.4173364242987,994.2801791441359
220,0.904136595523035,0.8668123595789838,0.0,0.0,2.361610181794744,279.463832312529,1028.4182701437035
221,0.9291411404820719,0.8059170090019361,0.0,2.6477893177162963,2.3789633233178384,310.7476308875828,1043.223785269432
222,1.1865348868029961,0.8521585227565893,0.0,5.4681377394776804,2.2705617444062556,270.4256187873895,985.4215276596744
223,1.315123727737953,0.8731059171191938,0.0,8.188689309837423,2.2974861916167217,304.44135668525365,1100.0
224,1.4183776692316727,0.9129483092038388,0.0,11.090039778146377,2.3698702657328106,297.14792807608063,1066.7095974031322
225,1.6154502547228398,0.8036500154365488,0.0,19.374737092084963,2.641486214425075,314.4737387270227,1039.3134201912721
226,1.86800246701383,0.8072065572717898,0.0,30.43951781885977,2.7643485701423827,294.4031881011435,984.1257836240833
227,2.1846328028247695,0.7572836794219614,0.0,36.69678021067428,2.9380267603595667,305.98058445170284,970.6891294605111
228,2.3156773683054657,0.7824487429067798,0.0,45.23103967284859,3.2828434537280105,273.8565887279883,983.2860534852504
229,2.4399478573725846,0.8065591056922067,0.0,54.71437979432188,3.3418087376162138,318.598153934898,1019.0141254220622
230,2.689526917378341,0.8267334784608895,0.0,51.91723422196517,3.6547298934217243,277.2783583783001,1100.0
231,3.0722010360199703,0.838547608268631,0.0,69.35419356229986,3.550234563803196,297.98345041609593,993.5739158916774
232,2.9836574674185745,0.8157305938097597,0.0,68.05669554696894,3.1715696261185053,299.2111771935986,1032.9576025712738
233,3.409902527174525,0.8592722908468248,20.587455261404877,65.39954313931851,3.5339864097969693,290.0333702547717,1027.064572596876
234,3.2020701074431837,0.8342008401112568,40.28731845844033,69.9240561229203,3.7910443573927575,274.36673809401634,1007.0506836947307
235,3.4147686051223984,0.8985147833067135,61.58549688726711,71.66710011348873,3.6882314957335134,300.6961365225026,1068.2675154556875
236,3.2397046095937507,0.8688492104782696,79.26372807094198,66.26517727911764,3.726656903175445,305.2191135947613,1011.0437199917087
237,3.600958129516791,0.7726414418216045,91.49679636681351,76.1479506059969,4.002076289814114,288.93103131404587,1008.7253636855751
238,3.699406681181995,0.819572161039815,85.42794852683647,87.55355457758793,3.809359393368594,302.2418530950017,1030.0129491553644
239,4.585714602084673,0.896966576828734,104.1360813234178,100.22675700554662,4.01596735150771,261.3846937455801,1027.6252905514657
240,4.306653287854521,0.8289700686604419,99.61979342455332,106.43679371497907,4.140003649752093,276.22218385759743,1016.6988320570734
241,4.702129273589319,0.7705942859542758,83.08558011078233,103.49856376598879,4.165209775967607,289.64386819602214,1089.0975175924505
242,4.788191417236643,0.7710265304698039,54.845660854507464,94.09384982265559,3.775618113955773,314.92147277376836,995.3033277302218
243,5.043109641932963,0.7639464753930832,28.26252027197052,95.81765078049169,4.321793476319563,327.3722388966694,1042.9463533013814
244,4.88096606451313,0.8629556077980085,2.627547470606556,89.57102608268313,3.9018527242370635,353.8112138274298,1076.5941929558264
245,4.903810565715346,0.8864153113947836,7.528466834022777,80.91752696089407,3.885094183218441,344.9566929838599,1100.0
246,4.720773448955676,0.8000322588284322,12.51529419046461,76.01851111368083,3.9841958494940153,338.61034705358276,1048.4839542102068
247,4.788614815730799,0.8207412036279558,17.714456011368107,77.55316608669513,3.6081734659319125,360.0,988.437192482984
248,4.775182210783539,0.8046103701265578,22.77429460412812,75.6343549109089,3.9519016305289334,360.0,935.4795466203558
249,4.28830177495189,0.823467741943088,17.948595372708525,53.66851279137702,3.6132171473529846,360.0,1023.7759662870249
250,3.7284547440000475,0.7375467666338711,12.170755249471078,43.52674007990141,3.2415977432518392,360.0,1013.7153905635214
251,3.70620569823087,0.8346468192626898,8.190053203951791,27.128074052030748,3.6508044798461947,351.14227945723684,1087.2200329780844
